County,DEM,REP,Votes,Voters,Year,Prez_Election,State,Voter_ID,Senate_2018,Dem_Percent,Rep_Percent,Rep_Lean,Turnout,FIPS
KLEBERG,4550,5366,9973,19883,2004,1,TX,0,0,0.45623182593001105,0.5380527424044921,0.08182091647448103,0.5015842679676106,48273
KNOX,464,1081,1552,2801,2004,1,TX,0,0,0.29896907216494845,0.696520618556701,0.39755154639175255,0.5540878257765084,48275
LAMAR,5338,12054,17470,30584,2004,1,TX,0,0,0.3055523755008586,0.6899828277046365,0.38443045220377786,0.5712137065132096,48277
LAMB,857,3410,4271,9434,2004,1,TX,0,0,0.20065558417232499,0.7984078670100679,0.597752282837743,0.4527241891032436,48279
LAMPASAS,1593,5422,7025,11743,2004,1,TX,0,0,0.22676156583629895,0.7718149466192171,0.5450533807829182,0.5982287320105595,48281
LASALLE,1229,989,2230,4416,2004,1,TX,0,0,0.5511210762331838,0.44349775784753365,-0.1076233183856502,0.5049818840579711,48283
LAVACA,2152,5974,8177,13999,2004,1,TX,0,0,0.2631772043536749,0.7305857894093188,0.4674085850556439,0.5841131509393528,48285
LEE,1899,4160,6088,8779,2004,1,TX,0,0,0.3119250985545335,0.683311432325887,0.3713863337713535,0.6934730607130652,48287
LEON,1754,5023,6799,11100,2004,1,TX,0,0,0.2579791145756729,0.7387851154581556,0.4808060008824827,0.6125225225225225,48289
LIBERTY,6780,14821,21691,47363,2004,1,TX,0,0,0.31257203448434834,0.6832787792171868,0.3707067447328385,0.457973523636594,48291
LIMESTONE,2752,5028,7818,14170,2004,1,TX,0,0,0.35200818623688923,0.6431312356101304,0.2911230493732412,0.5517290049400141,48293
LIPSCOMB,184,1147,1337,1967,2004,1,TX,0,0,0.137621540762902,0.8578908002991773,0.7202692595362753,0.6797153024911032,48295
LIVE OAK,1036,3147,4201,7381,2004,1,TX,0,0,0.24660795048797907,0.7491073553915735,0.5024994049035945,0.5691640699092264,48297
LLANO,2257,7241,9563,13780,2004,1,TX,0,0,0.2360138031998327,0.7571891665795253,0.5211753633796926,0.6939767779390421,48299
LOVING,12,65,80,108,2004,1,TX,0,0,0.15,0.8125,0.6625,0.7407407407407407,48301
LUBBOCK,22472,70135,93151,162229,2004,1,TX,0,0,0.24124271344376336,0.752917306309111,0.5116745928653477,0.5741945028324159,48303
LYNN,490,1776,2271,4295,2004,1,TX,0,0,0.21576398062527521,0.7820343461030383,0.5662703654777631,0.5287543655413272,48305
MADISON,1235,2837,4101,7303,2004,1,TX,0,0,0.30114606193611315,0.6917824920751037,0.3906364301389905,0.5615500479255101,48313
MARION,1884,2441,4348,8011,2004,1,TX,0,0,0.43330266789328425,0.5614075436982521,0.12810487580496782,0.5427537136437398,48315
MARTIN,288,1514,1807,3063,2004,1,TX,0,0,0.15938018815716656,0.8378527946873271,0.6784726065301605,0.5899444988573295,48317
MASON,459,1600,2077,2872,2004,1,TX,0,0,0.2209918151179586,0.7703418391911411,0.5493500240731825,0.7231894150417827,48319
MATAGORDA,4355,8119,12521,21398,2004,1,TX,0,0,0.3478156696749461,0.6484306365306285,0.3006149668556824,0.5851481446864193,48321
MAVERICK,5948,4025,10034,25041,2004,1,TX,0,0,0.5927845325891967,0.40113613713374524,-0.19164839545545148,0.4007028473303782,48323
MCCULLOCH,745,2465,3220,5575,2004,1,TX,0,0,0.23136645962732919,0.765527950310559,0.5341614906832298,0.5775784753363229,48307
MCLENNAN,26760,52090,79254,134667,2004,1,TX,0,0,0.3376485729426906,0.6572538925480101,0.31960531960531957,0.5885183452516206,48309
MCMULLEN,95,467,564,688,2004,1,TX,0,0,0.16843971631205673,0.8280141843971631,0.6595744680851063,0.8197674418604651,48311
MEDINA,4322,10389,14826,24428,2004,1,TX,0,0,0.2915149062457844,0.7007284500202348,0.40921354377445035,0.6069264778123465,48325
MENARD,331,761,1103,1846,2004,1,TX,0,0,0.300090661831369,0.6899365367180417,0.38984587488667266,0.5975081256771397,48327
MIDLAND,8005,36585,44834,71553,2004,1,TX,0,0,0.17854753089173395,0.8160101708524781,0.6374626399607441,0.6265844898187357,48329
MILAM,3445,5291,8783,14759,2004,1,TX,0,0,0.39223499943071843,0.6024137538426506,0.21017875441193218,0.595094518598821,48331
MILLS,416,1794,2231,3340,2004,1,TX,0,0,0.1864634692962797,0.8041237113402062,0.6176602420439266,0.6679640718562875,48333
MITCHELL,639,1912,2558,5373,2004,1,TX,0,0,0.24980453479280687,0.7474589523064894,0.49765441751368256,0.47608412432533037,48335
MONTAGUE,1946,5910,7897,12939,2004,1,TX,0,0,0.24642269216158036,0.7483854628339875,0.5019627706724072,0.6103253729036247,48337
MONTGOMERY,28628,104654,133988,214098,2004,1,TX,0,0,0.21366092485894259,0.7810699465623787,0.5674090217034361,0.6258255565208456,48339
MOORE,1009,4601,5628,10199,2004,1,TX,0,0,0.17928216062544422,0.8175195451314854,0.6382373845060412,0.5518188057652711,48341
MORRIS,2437,2818,5278,8923,2004,1,TX,0,0,0.46172792724516865,0.5339143615005684,0.07218643425539972,0.5915050991818895,48343
MOTLEY,113,564,684,928,2004,1,TX,0,0,0.1652046783625731,0.8245614035087719,0.6593567251461988,0.7370689655172413,48345
NACOGDOCHES,7152,14160,21466,32127,2004,1,TX,0,0,0.3331780490077332,0.6596478151495389,0.3264697661418057,0.6681607370747347,48347
NAVARRO,5259,10715,16034,28970,2004,1,TX,0,0,0.32799052014469254,0.6682674317076213,0.3402769115629287,0.5534691059716949,48349
NEWTON,2513,3159,5700,9706,2004,1,TX,0,0,0.44087719298245615,0.5542105263157895,0.11333333333333334,0.5872656089017103,48351
NOLAN,1541,3722,5289,9909,2004,1,TX,0,0,0.2913594252221592,0.7037247116657213,0.4123652864435621,0.5337571904329398,48353
NUECES,44439,59359,104560,201707,2004,1,TX,0,0,0.4250095638867636,0.5677027543993879,0.1426931905126243,0.5183756637102331,48355
OCHILTREE,251,2922,3177,5154,2004,1,TX,0,0,0.07900535096002519,0.9197355996222851,0.84073024866226,0.6164144353899884,48357
OLDHAM,108,733,843,1523,2004,1,TX,0,0,0.12811387900355872,0.8695136417556346,0.7413997627520759,0.5535128036769534,48359
ORANGE,11476,20292,31908,55446,2004,1,TX,0,0,0.35965901968158454,0.6359533659270402,0.2762943462454557,0.575478844280922,48361
PALO PINTO,2816,7137,10014,17651,2004,1,TX,0,0,0.2812063111643699,0.7127022168963452,0.43149590573197527,0.5673332955639907,48363
PANOLA,2958,7021,10007,15696,2004,1,TX,0,0,0.2955930848406116,0.7016088737883481,0.40601578894773654,0.6375509683995922,48365
PARKER,8966,31795,40957,66021,2004,1,TX,0,0,0.21891251800668995,0.7763019752423274,0.5573894572356374,0.6203632177640448,48367
PARMER,389,2375,2773,5084,2004,1,TX,0,0,0.14028128380815003,0.856473133790119,0.716191849981969,0.5454366640440598,48369
PECOS,1242,3167,4428,7970,2004,1,TX,0,0,0.2804878048780488,0.7152213188798555,0.4347335140018067,0.5555834378920954,48371
POLK,6964,13778,20846,41944,2004,1,TX,0,0,0.3340688861172407,0.6609421471745179,0.3268732610572772,0.4969959946595461,48373
POTTER,7489,21401,29056,59355,2004,1,TX,0,0,0.25774366740088106,0.7365432268722467,0.47879955947136565,0.48952910454047677,48375
PRESIDIO,1159,715,1890,5306,2004,1,TX,0,0,0.6132275132275132,0.3783068783068783,-0.23492063492063492,0.3562005277044855,48377
RAINS,1213,2998,4229,6576,2004,1,TX,0,0,0.2868290375975408,0.7089146370300308,0.42208559943248997,0.6430961070559611,48379
RANDALL,7849,40520,48587,76399,2004,1,TX,0,0,0.16154526931072097,0.8339679338094552,0.6724226644987342,0.6359638215159884,48381
REAGAN,184,956,1143,1941,2004,1,TX,0,0,0.1609798775153106,0.8363954505686789,0.6754155730533683,0.58887171561051,48383
REAL,325,1314,1645,2587,2004,1,TX,0,0,0.19756838905775076,0.7987841945288754,0.6012158054711246,0.6358716660224198,48385
RED RIVER,2097,3379,5490,8468,2004,1,TX,0,0,0.3819672131147541,0.6154826958105647,0.23351548269581057,0.6483230987246102,48387
REEVES,1600,1777,3395,7309,2004,1,TX,0,0,0.47128129602356406,0.5234167893961709,0.05213549337260681,0.4644958270625257,48389
REFUGIO,1232,2212,3455,5787,2004,1,TX,0,0,0.35658465991316934,0.640231548480463,0.2836468885672937,0.5970278209780543,48391
ROBERTS,46,461,507,725,2004,1,TX,0,0,0.09072978303747535,0.9092702169625246,0.8185404339250493,0.6993103448275862,48393
ROBERTSON,2979,3792,6795,11909,2004,1,TX,0,0,0.4384105960264901,0.5580573951434878,0.11964679911699777,0.5705768746326307,48395
ROCKWALL,5320,20120,25581,38126,2004,1,TX,0,0,0.20796685039677887,0.7865212462374419,0.578554395840663,0.670959450243928,48397
RUNNELS,792,3239,4049,7168,2004,1,TX,0,0,0.19560385280316128,0.799950605087676,0.6043467522845147,0.5648716517857143,48399
RUSK,4899,13390,18344,31680,2004,1,TX,0,0,0.26706279982555603,0.7299389446140427,0.4628761447884867,0.579040404040404,48401
SABINE,1476,3138,4639,7571,2004,1,TX,0,0,0.31817201983186033,0.6764388876913128,0.35826686785945244,0.6127327961960111,48403
SAN AUGUSTINE,1506,2235,3757,6740,2004,1,TX,0,0,0.40085174341229707,0.5948895395262177,0.19403779611392064,0.5574183976261128,48405
SAN JACINTO,2688,5394,8125,16115,2004,1,TX,0,0,0.3308307692307692,0.663876923076923,0.3330461538461538,0.5041886441203848,48407
SAN PATRICIO,7764,13474,21320,47994,2004,1,TX,0,0,0.3641651031894934,0.6319887429643527,0.2678236397748593,0.4442221944409718,48409
SAN SABA,529,1894,2431,3732,2004,1,TX,0,0,0.21760592348827643,0.779103249691485,0.5614973262032086,0.6513933547695605,48411
SCHLEICHER,312,1012,1329,1900,2004,1,TX,0,0,0.23476297968397292,0.7614747930775019,0.5267118133935289,0.6994736842105264,48413
SCURRY,981,4576,5572,10782,2004,1,TX,0,0,0.1760588657573582,0.8212491026561378,0.6451902368987796,0.5167872379892413,48415
SHACKELFORD,229,1292,1527,2473,2004,1,TX,0,0,0.14996725605762934,0.8461034708578913,0.6961362148002619,0.6174686615446826,48417
SHELBY,2951,6295,9279,15245,2004,1,TX,0,0,0.31802996012501344,0.6784136221575601,0.3603836620325466,0.608658576582486,48419
SHERMAN,124,942,1066,1484,2004,1,TX,0,0,0.11632270168855535,0.8836772983114447,0.7673545966228894,0.7183288409703504,48421
SMITH,19970,53392,73664,116550,2004,1,TX,0,0,0.2710957862728063,0.7248045178105995,0.45370873153779323,0.632037752037752,48423
SOMERVELL,831,2701,3551,5730,2004,1,TX,0,0,0.23401858631371444,0.7606308082230357,0.5266122219093213,0.6197207678883071,48425
STARR,7199,2552,9781,28268,2004,1,TX,0,0,0.7360188119824149,0.26091401697167976,-0.47510479501073516,0.34600962218763265,48427
STEPHENS,703,2803,3519,5837,2004,1,TX,0,0,0.1997726626882637,0.7965331059960216,0.5967604433077578,0.6028781908514648,48429
STERLING,71,544,615,968,2004,1,TX,0,0,0.11544715447154472,0.8845528455284553,0.7691056910569105,0.6353305785123967,48431
STONEWALL,250,499,752,1191,2004,1,TX,0,0,0.3324468085106383,0.663563829787234,0.33111702127659576,0.6314021830394626,48433
SUTTON,280,1173,1453,2601,2004,1,TX,0,0,0.19270474879559532,0.8072952512044047,0.6145905024088094,0.5586312956555171,48435
SWISHER,626,1487,2120,4690,2004,1,TX,0,0,0.2952830188679245,0.7014150943396227,0.40613207547169816,0.4520255863539446,48437
TARRANT,207286,349462,560141,918656,2004,1,TX,0,0,0.3700603955075597,0.6238822010886544,0.25382180558109474,0.6097396631600948,48439
TAYLOR,10648,37197,48099,81647,2004,1,TX,0,0,0.22137674379924738,0.7733424811326639,0.5519657373334166,0.5891092140556298,48441
TERRELL,159,306,469,784,2004,1,TX,0,0,0.3390191897654584,0.652452025586354,0.31343283582089554,0.5982142857142857,48443
TERRY,794,3166,3970,7821,2004,1,TX,0,0,0.2,0.7974811083123425,0.5974811083123426,0.5076077227975963,48445
THROCKMORTON,202,656,863,1221,2004,1,TX,0,0,0.23406720741599074,0.7601390498261877,0.526071842410197,0.7067977067977068,48447
TITUS,3173,5709,8907,15477,2004,1,TX,0,0,0.3562366677893791,0.6409565510272819,0.28471988323790276,0.5754991277379337,48449
TOM GREEN,9007,28185,37417,65165,2004,1,TX,0,0,0.24071945906940695,0.7532672314723254,0.5125477724029185,0.5741885981738664,48451
TRAVIS,197235,147885,352113,584949,2004,1,TX,0,0,0.5601468846648661,0.4199930136064275,-0.14015387105843857,0.6019550422344512,48453
TRINITY,2204,3985,6213,11176,2004,1,TX,0,0,0.3547400611620795,0.6413970706582971,0.2866570094962176,0.55592340730136,48455
TYLER,2659,5043,7745,13496,2004,1,TX,0,0,0.3433182698515171,0.6511297611362169,0.3078114912846998,0.5738737403675163,48457
UPSHUR,4225,10232,14526,25293,2004,1,TX,0,0,0.29085777227041165,0.7043921244664739,0.41353435219606227,0.5743090973787214,48459
UPTON,185,1009,1197,2143,2004,1,TX,0,0,0.1545530492898914,0.8429406850459482,0.6883876357560568,0.5585627624825011,48461
UVALDE,3298,5148,8483,16391,2004,1,TX,0,0,0.38877755511022044,0.606860780384298,0.21808322527407759,0.5175401134769081,48463
VAL VERDE,4757,6968,11795,26561,2004,1,TX,0,0,0.4033064857990674,0.5907587961000423,0.18745231030097492,0.4440721358382591,48465
VAN ZANDT,4822,14976,19856,33662,2004,1,TX,0,0,0.24284850926672039,0.7542304593070105,0.5113819500402901,0.5898639415364506,48467
VICTORIA,8553,20875,29602,54738,2004,1,TX,0,0,0.28893318019052766,0.705188838591987,0.41625565840145934,0.5407943293507252,48469
WALKER,5977,11710,17822,29886,2004,1,TX,0,0,0.33537201211985185,0.6570530804623499,0.32168106834249804,0.5963327310446362,48471
WALLER,6145,7679,13881,27923,2004,1,TX,0,0,0.44269144874288596,0.5532022188603126,0.11051077011742666,0.4971170719478566,48473
WARD,901,2856,3768,6655,2004,1,TX,0,0,0.23911889596602973,0.7579617834394905,0.5188428874734607,0.566190833959429,48475
WASHINGTON,3389,9597,13063,20658,2004,1,TX,0,0,0.2594350455484957,0.7346704432366226,0.47523539768812684,0.632345822441669,48477
WEBB,23654,17753,41556,97081,2004,1,TX,0,0,0.5692078159591876,0.42720666089132736,-0.1420011550678602,0.4280549232084548,48479
WHARTON,4702,9288,14039,25027,2004,1,TX,0,0,0.334924139896004,0.6615855830187335,0.3266614431227295,0.5609541694969433,48481
WHEELER,420,1960,2394,3834,2004,1,TX,0,0,0.17543859649122806,0.8187134502923976,0.6432748538011696,0.6244131455399061,48483
WICHITA,12819,32472,45545,80463,2004,1,TX,0,0,0.28145789878142496,0.7129651992534856,0.4315073004720606,0.5660365633893839,48485
WILBARGER,1284,3685,4990,8548,2004,1,TX,0,0,0.25731462925851706,0.7384769539078156,0.4811623246492986,0.5837622835751053,48487
WILLACY,2734,2209,4962,11220,2004,1,TX,0,0,0.550987505038291,0.44518339379282545,-0.10580411124546552,0.44224598930481285,48489
WILLIAMSON,43117,83284,128198,200344,2004,1,TX,0,0,0.3363313000202811,0.6496513206134261,0.313320020593145,0.6398893902487721,48491
WILSON,4409,10400,14885,23533,2004,1,TX,0,0,0.2962042324487739,0.6986899563318777,0.4024857238831038,0.6325160413037012,48493
WINKLER,391,1604,2002,4143,2004,1,TX,0,0,0.1953046953046953,0.8011988011988012,0.6058941058941059,0.48322471638909004,48495
WISE,4783,15177,20047,33837,2004,1,TX,0,0,0.2385893151094927,0.7570708834239537,0.518481568314461,0.5924579602210598,48497
WOOD,4034,12831,16929,24446,2004,1,TX,0,0,0.23828932600862426,0.7579301789828106,0.5196408529741863,0.6925059314407265,48499
YOAKUM,376,2228,2613,4637,2004,1,TX,0,0,0.14389590508993494,0.8526597780329124,0.7087638729429775,0.5635108906620659,48501
YOUNG,1511,5874,7409,11774,2004,1,TX,0,0,0.20394115265217977,0.7928195437980834,0.5888783911459037,0.6292678783760829,48503
ZAPATA,1662,1228,2898,6942,2004,1,TX,0,0,0.5734989648033126,0.42374051069703245,-0.1497584541062802,0.41745894554883317,48505
ZAVALA,2332,777,3118,8176,2004,1,TX,0,0,0.7479153303399615,0.24919820397690828,-0.4987171263630532,0.3813600782778865,48507
ANDERSON,2496,4305,10641,27719,2006,0,TX,0,0,0.23456442063715816,0.40456723992106003,0.17000281928390187,0.38388830765900644,48001
ANDREWS,352,1282,2611,8264,2006,0,TX,0,0,0.1348142474147836,0.49099961700497896,0.35618536959019537,0.3159486931268151,48003
ANGELINA,6618,8788,21939,47567,2006,0,TX,0,0,0.30165458772049775,0.4005652035188477,0.09891061579834998,0.46122311686673534,48005
ARANSAS,1349,3051,6799,16109,2006,0,TX,0,0,0.1984115311075158,0.44874246212678337,0.25033093101926757,0.42206220125395744,48007
ARCHER,419,1335,2932,6477,2006,0,TX,0,0,0.14290586630286495,0.4553206002728513,0.31241473396998637,0.4526787092789872,48009
ARMSTRONG,71,324,683,1398,2006,0,TX,0,0,0.10395314787701318,0.4743777452415813,0.3704245973645681,0.488555078683834,48011
ATASCOSA,2040,2423,7752,25038,2006,0,TX,0,0,0.2631578947368421,0.3125644994840041,0.04940660474716202,0.3096093937215433,48013
AUSTIN,1377,2908,7961,17550,2006,0,TX,0,0,0.17296822007285517,0.3652807436251727,0.19231252355231754,0.4536182336182336,48015
BAILEY,284,692,1523,3893,2006,0,TX,0,0,0.18647406434668418,0.45436638214051217,0.267892317793828,0.39121500128435654,48017
BANDERA,881,2595,6576,14246,2006,0,TX,0,0,0.1339720194647202,0.39461678832116787,0.26064476885644766,0.4616032570546118,48019
BASTROP,5709,5216,17102,39006,2006,0,TX,0,0,0.3338206057771021,0.3049935680037423,-0.02882703777335982,0.4384453673793775,48021
BAYLOR,202,396,982,2791,2006,0,TX,0,0,0.20570264765784113,0.40325865580448067,0.19755600814663954,0.3518452167681834,48023
BEE,2489,2300,7030,16377,2006,0,TX,0,0,0.35405405405405405,0.32716927453769556,-0.02688477951635848,0.42926054832997496,48025
BELL,10404,17633,43299,152130,2006,0,TX,0,0,0.24028268551236748,0.4072380424490173,0.1669553569366498,0.28461841845789787,48027
BEXAR,86906,92387,274081,898687,2006,0,TX,0,0,0.317081446725603,0.3370791846206049,0.019997737895001866,0.304979375466653,48029
BLANCO,709,1411,3352,6716,2006,0,TX,0,0,0.21151551312649164,0.42094272076372313,0.2094272076372315,0.4991066110780226,48031
BORDEN,48,118,256,446,2006,0,TX,0,0,0.1875,0.4609375,0.2734375,0.5739910313901345,48033
BOSQUE,1162,2099,5645,11902,2006,0,TX,0,0,0.2058458813108946,0.37183348095659874,0.16598759964570414,0.47429003528818686,48035
BOWIE,5851,7936,18404,57400,2006,0,TX,0,0,0.31792001738752446,0.43121060638991526,0.1132905890023908,0.32062717770034843,48037
BRAZORIA,13661,22543,58441,163532,2006,0,TX,0,0,0.23375712256806008,0.38573946373265344,0.15198234116459336,0.35736736540860503,48039
BRAZOS,6449,15590,30388,87838,2006,0,TX,0,0,0.2122219297090957,0.5130314597867579,0.3008095300776622,0.34595505362143947,48041
BREWSTER,722,749,2439,5637,2006,0,TX,0,0,0.2960229602296023,0.3070930709307093,0.011070110701107028,0.4326769558275679,48043
BRISCOE,130,220,560,1272,2006,0,TX,0,0,0.23214285714285715,0.39285714285714285,0.1607142857142857,0.44025157232704404,48045
BROOKS,662,224,1162,6312,2006,0,TX,0,0,0.5697074010327022,0.1927710843373494,-0.3769363166953528,0.1840937896070976,48047
BROWN,1647,4147,8871,24685,2006,0,TX,0,0,0.18566114305038892,0.4674783000789088,0.28181715702851984,0.35936803726959693,48049
BURLESON,1178,1837,4498,11230,2006,0,TX,0,0,0.2618941751889729,0.4084037349933304,0.14650955980435748,0.40053428317008016,48051
BURNET,2330,5246,11233,26291,2006,0,TX,0,0,0.20742455265734888,0.4670168254250868,0.25959227276773794,0.42725647560001523,48053
CALDWELL,2478,2502,7779,21837,2006,0,TX,0,0,0.31854994215194754,0.32163517161588895,0.003085229463941408,0.35623025140816045,48055
CALHOUN,1496,1435,4413,13136,2006,0,TX,0,0,0.33899841377747564,0.3251756174937684,-0.01382279628370725,0.33594701583434833,48057
CALLAHAN,574,1385,3299,8979,2006,0,TX,0,0,0.17399211882388602,0.4198241891482267,0.2458320703243407,0.3674128522107139,48059
CAMERON,14327,14407,41051,167636,2006,0,TX,0,0,0.3490048963484446,0.3509536917492875,0.001948795400842862,0.2448817676394092,48061
CAMP,953,1254,3030,7572,2006,0,TX,0,0,0.31452145214521454,0.41386138613861384,0.0993399339933993,0.4001584786053883,48063
CARSON,287,965,2049,4748,2006,0,TX,0,0,0.14006832601268912,0.4709614446071254,0.33089311859443626,0.4315501263689975,48065
CASS,2544,2758,7455,18388,2006,0,TX,0,0,0.3412474849094567,0.3699530516431925,0.028705566733735755,0.4054274526865347,48067
CASTRO,471,723,1775,4600,2006,0,TX,0,0,0.26535211267605635,0.40732394366197183,0.14197183098591548,0.3858695652173913,48069
CHAMBERS,1577,3142,7773,21858,2006,0,TX,0,0,0.2028817702302843,0.4042197349800592,0.2013379647497749,0.3556135053527313,48071
CHEROKEE,2436,4847,11214,28208,2006,0,TX,0,0,0.21722846441947566,0.4322275726770109,0.21499910825753524,0.3975467952353942,48073
